year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,6,2,NA,1715,NA,NA,2012,NA,UA,1633,NA,EWR,MIA,NA,1085,17,15,2013-06-02T21:00:00Z
2013,6,2,NA,1855,NA,NA,2041,NA,EV,5562,N611QX,LGA,BGR,NA,378,18,55,2013-06-02T22:00:00Z
2013,6,2,NA,1645,NA,NA,1850,NA,US,681,NA,EWR,PHX,NA,2133,16,45,2013-06-02T20:00:00Z
2013,6,2,NA,1723,NA,NA,1853,NA,EV,4459,N15980,EWR,BOS,NA,200,17,23,2013-06-02T21:00:00Z
2013,6,2,NA,2000,NA,NA,2112,NA,EV,4117,N14977,EWR,ALB,NA,143,20,0,2013-06-03T00:00:00Z
2013,6,3,643,645,-2,841,836,5,US,1032,N190UW,EWR,CLT,79,529,6,45,2013-06-03T10:00:00Z
2013,6,3,656,700,-4,934,950,-16,DL,2285,N366NW,LGA,MCO,131,950,7,0,2013-06-03T11:00:00Z
2013,6,3,702,646,16,818,815,3,UA,1489,N79402,EWR,ORD,113,719,6,46,2013-06-03T10:00:00Z
2013,6,3,714,729,-15,1010,1020,-10,B6,361,N536JB,LGA,PBI,141,1035,7,29,2013-06-03T11:00:00Z
2013,6,3,856,900,-4,1130,1126,4,UA,1643,N33103,EWR,DEN,216,1605,9,0,2013-06-03T13:00:00Z
2013,6,3,929,930,-1,1058,1044,14,B6,56,N373JB,JFK,BTV,44,266,9,30,2013-06-03T13:00:00Z
2013,6,3,1110,935,95,1335,1208,87,EV,4140,N12922,EWR,ATL,118,746,9,35,2013-06-03T13:00:00Z
2013,6,3,1130,1100,30,1259,1245,14,MQ,4471,N721MQ,LGA,RDU,69,431,11,0,2013-06-03T15:00:00Z
2013,6,3,1137,1003,94,1254,1135,79,FL,353,N980AT,LGA,CAK,64,397,10,3,2013-06-03T14:00:00Z
2013,6,3,1157,1100,57,1316,1213,63,US,2171,N708UW,LGA,DCA,54,214,11,0,2013-06-03T15:00:00Z
2013,6,3,1217,1220,-3,1407,1415,-8,EV,3845,N13124,EWR,DTW,84,488,12,20,2013-06-03T16:00:00Z
2013,6,3,1219,1140,39,1321,1247,34,B6,1191,N231JB,JFK,ACK,43,199,11,40,2013-06-03T15:00:00Z
2013,6,3,1225,1200,25,1514,1458,16,DL,863,N702TW,JFK,LAX,326,2475,12,0,2013-06-03T16:00:00Z
2013,6,3,1249,1000,169,1414,1137,157,UA,1210,N24212,LGA,ORD,110,733,10,0,2013-06-03T14:00:00Z
2013,6,3,1427,1430,-3,1844,1845,-1,AA,1635,N5FMAA,JFK,SJU,208,1598,14,30,2013-06-03T18:00:00Z
2013,6,3,1442,1450,-8,1739,1746,-7,B6,629,N373JB,JFK,HOU,198,1428,14,50,2013-06-03T18:00:00Z
2013,6,3,1602,1530,32,1935,1834,61,DL,4,N3736C,JFK,MCO,146,944,15,30,2013-06-03T19:00:00Z
2013,6,3,1625,1625,0,1847,1835,12,DL,1619,N347NW,LGA,MSP,153,1020,16,25,2013-06-03T20:00:00Z
2013,6,3,1637,1550,47,1803,1708,55,EV,3827,N12540,EWR,BNA,113,748,15,50,2013-06-03T19:00:00Z
2013,6,3,1753,1732,21,2141,2114,27,B6,647,N809JB,JFK,SFO,350,2586,17,32,2013-06-03T21:00:00Z
2013,6,3,1806,1735,31,1950,1915,35,WN,19,N746SW,EWR,STL,126,872,17,35,2013-06-03T21:00:00Z
2013,6,3,1823,1830,-7,1959,1940,19,MQ,3944,N645MQ,JFK,BWI,36,184,18,30,2013-06-03T22:00:00Z
2013,6,3,1831,1836,-5,1957,2015,-18,B6,130,N203JB,JFK,BUF,60,301,18,36,2013-06-03T22:00:00Z
2013,6,3,1847,1829,18,2145,2144,1,UA,1152,N16713,EWR,PDX,318,2434,18,29,2013-06-03T22:00:00Z
2013,6,3,1904,1555,189,2024,1740,164,WN,493,N497WN,LGA,STL,126,888,15,55,2013-06-03T19:00:00Z
2013,6,3,2000,1930,30,2121,2117,4,DL,975,N359NB,LGA,PIT,57,335,19,30,2013-06-03T23:00:00Z
2013,6,3,2103,2045,18,2333,2313,20,EV,4147,N17185,EWR,JAX,120,820,20,45,2013-06-04T00:00:00Z
2013,6,3,2253,2245,8,4,1,3,B6,128,N334JB,JFK,BTV,47,266,22,45,2013-06-04T02:00:00Z
2013,6,3,NA,630,NA,NA,830,NA,MQ,4576,N0EGMQ,LGA,CLT,NA,544,6,30,2013-06-03T10:00:00Z
2013,6,4,548,550,-2,837,845,-8,UA,1077,N29717,EWR,MIA,149,1085,5,50,2013-06-04T09:00:00Z
2013,6,4,612,619,-7,750,756,-6,UA,1483,N33286,EWR,CLE,72,404,6,19,2013-06-04T10:00:00Z
2013,6,4,628,630,-2,745,747,-2,B6,2,N373JB,JFK,BUF,60,301,6,30,2013-06-04T10:00:00Z
2013,6,4,657,700,-3,935,950,-15,AA,2083,N543AA,EWR,DFW,198,1372,7,0,2013-06-04T11:00:00Z
2013,6,4,748,755,-7,1033,1045,-12,B6,341,N712JB,JFK,SRQ,145,1041,7,55,2013-06-04T11:00:00Z
2013,6,4,750,800,-10,1015,1050,-35,B6,625,N238JB,JFK,HOU,181,1428,8,0,2013-06-04T12:00:00Z
2013,6,4,925,930,-5,1247,1255,-8,AA,179,N332AA,JFK,SFO,345,2586,9,30,2013-06-04T13:00:00Z
2013,6,4,942,943,-1,1226,1254,-28,UA,1574,N33289,EWR,FLL,149,1065,9,43,2013-06-04T13:00:00Z
2013,6,4,1016,1019,-3,1109,1128,-19,B6,1004,N373JB,JFK,BOS,36,187,10,19,2013-06-04T14:00:00Z
2013,6,4,1125,1131,-6,1440,1445,-5,DL,2044,N989DL,LGA,MIA,151,1096,11,31,2013-06-04T15:00:00Z
2013,6,4,1315,1329,-14,1503,1526,-23,9E,3867,N813AY,EWR,CVG,90,569,13,29,2013-06-04T17:00:00Z
2013,6,4,1408,1415,-7,1507,1525,-18,EV,4434,N11194,EWR,MHT,38,209,14,15,2013-06-04T18:00:00Z
2013,6,4,1421,1420,1,1551,1551,0,UA,1476,N14250,EWR,ORD,116,719,14,20,2013-06-04T18:00:00Z
2013,6,4,1424,1357,27,1724,1712,12,UA,1606,N76529,EWR,SFO,340,2565,13,57,2013-06-04T17:00:00Z
2013,6,4,1424,1420,4,1712,1727,-15,UA,1164,N73251,EWR,FLL,150,1065,14,20,2013-06-04T18:00:00Z
2013,6,4,1445,1445,0,1617,1619,-2,DL,2345,N718TW,JFK,BOS,42,187,14,45,2013-06-04T18:00:00Z
2013,6,4,1524,1530,-6,1757,1804,-7,9E,4203,N8903A,JFK,IND,104,665,15,30,2013-06-04T19:00:00Z
2013,6,4,1616,1545,31,1932,1916,16,DL,1773,N379DA,JFK,SLC,264,1990,15,45,2013-06-04T19:00:00Z
2013,6,4,1855,1900,-5,2024,2031,-7,EV,4191,N15574,EWR,BNA,109,748,19,0,2013-06-04T23:00:00Z
2013,6,4,1857,1859,-2,2134,2121,13,FL,778,N981AT,LGA,ATL,103,762,18,59,2013-06-04T22:00:00Z
2013,6,4,1903,1905,-2,2149,2224,-35,B6,111,N784JB,JFK,FLL,144,1069,19,5,2013-06-04T23:00:00Z
2013,6,4,1924,1930,-6,2101,2117,-16,DL,975,N318NB,LGA,PIT,57,335,19,30,2013-06-04T23:00:00Z
2013,6,4,1957,2001,-4,2212,2308,-56,B6,1505,N627JB,JFK,ABQ,233,1826,20,1,2013-06-05T00:00:00Z
2013,6,4,2052,2059,-7,2300,2317,-17,EV,4091,N22971,EWR,ATL,106,746,20,59,2013-06-05T00:00:00Z
2013,6,4,2058,2100,-2,2343,5,-22,DL,2363,N197DN,JFK,LAX,323,2475,21,0,2013-06-05T01:00:00Z
2013,6,4,2122,2125,-3,2234,2235,-1,MQ,4660,N8EGMQ,LGA,BNA,107,764,21,25,2013-06-05T01:00:00Z
2013,6,5,554,600,-6,709,720,-11,MQ,3768,N9EAMQ,EWR,ORD,111,719,6,0,2013-06-05T10:00:00Z
2013,6,5,554,600,-6,710,723,-13,UA,405,N436UA,EWR,ORD,108,719,6,0,2013-06-05T10:00:00Z
2013,6,5,608,610,-2,736,725,11,WN,273,N8321D,LGA,MDW,124,725,6,10,2013-06-05T10:00:00Z
2013,6,5,638,645,-7,845,908,-23,US,15,N552UW,JFK,PHX,288,2153,6,45,2013-06-05T10:00:00Z
2013,6,5,657,700,-3,1024,1016,8,DL,1415,N382DA,JFK,SLC,295,1990,7,0,2013-06-05T11:00:00Z
2013,6,5,743,745,-2,1058,1045,13,DL,183,N702TW,JFK,SEA,330,2422,7,45,2013-06-05T11:00:00Z
2013,6,5,755,759,-4,1030,1028,2,DL,2047,N679DA,LGA,ATL,117,762,7,59,2013-06-05T11:00:00Z
2013,6,5,756,801,-5,918,917,1,EV,3830,N22909,EWR,BTV,44,266,8,1,2013-06-05T12:00:00Z
2013,6,5,759,810,-11,922,936,-14,B6,1204,N309JB,JFK,BUF,56,301,8,10,2013-06-05T12:00:00Z
2013,6,5,836,840,-4,1124,1144,-20,B6,175,N627JB,JFK,SEA,325,2422,8,40,2013-06-05T12:00:00Z
2013,6,5,836,807,29,1137,1100,37,UA,518,N445UA,EWR,DFW,194,1372,8,7,2013-06-05T12:00:00Z
2013,6,5,855,900,-5,1141,1159,-18,UA,1288,N87531,EWR,IAH,186,1400,9,0,2013-06-05T13:00:00Z
2013,6,5,921,924,-3,1238,1259,-21,UA,1281,N33294,EWR,SFO,341,2565,9,24,2013-06-05T13:00:00Z
2013,6,5,958,1005,-7,1250,1251,-1,B6,65,N709JB,JFK,TPA,144,1005,10,5,2013-06-05T14:00:00Z
2013,6,5,1026,1030,-4,1319,1340,-21,AA,19,N338AA,JFK,LAX,325,2475,10,30,2013-06-05T14:00:00Z
2013,6,5,1104,1115,-11,1252,1305,-13,MQ,4485,N720MQ,LGA,CMH,78,479,11,15,2013-06-05T15:00:00Z
2013,6,5,1120,1130,-10,1244,1307,-23,EV,4625,N12167,EWR,RDU,65,416,11,30,2013-06-05T15:00:00Z
2013,6,5,1123,1130,-7,1330,1327,3,US,1085,N193UW,LGA,CLT,83,544,11,30,2013-06-05T15:00:00Z
2013,6,5,1212,1212,0,1419,1439,-20,UA,1134,N76515,EWR,PHX,282,2133,12,12,2013-06-05T16:00:00Z
2013,6,5,1239,1245,-6,1326,1350,-24,AA,1850,N3BRAA,JFK,BOS,32,187,12,45,2013-06-05T16:00:00Z
2013,6,5,1309,1320,-11,1625,1621,4,B6,1601,N649JB,LGA,RSW,164,1080,13,20,2013-06-05T17:00:00Z
2013,6,5,1326,1309,17,1427,1414,13,EV,4129,N14570,EWR,DCA,41,199,13,9,2013-06-05T17:00:00Z
2013,6,5,1420,1425,-5,1543,1550,-7,B6,8,N358JB,JFK,BUF,59,301,14,25,2013-06-05T18:00:00Z
2013,6,5,1440,1445,-5,1606,1625,-19,AA,2223,N480AA,LGA,STL,126,888,14,45,2013-06-05T18:00:00Z
2013,6,5,1521,1525,-4,1714,1727,-13,EV,4353,N27190,EWR,GRR,69,605,15,25,2013-06-05T19:00:00Z
2013,6,5,1546,1515,31,1754,1740,14,MQ,4309,N615MQ,JFK,IND,99,665,15,15,2013-06-05T19:00:00Z
2013,6,5,1615,1540,35,1852,1845,7,UA,699,N822UA,EWR,SAN,315,2425,15,40,2013-06-05T19:00:00Z
2013,6,5,1802,1803,-1,1928,1947,-19,UA,589,N448UA,EWR,ORD,112,719,18,3,2013-06-05T22:00:00Z
2013,6,5,1852,1859,-7,2030,2059,-29,9E,3455,N602LR,JFK,PIT,70,340,18,59,2013-06-05T22:00:00Z
2013,6,5,1922,1930,-8,2126,2155,-29,EV,4998,N709EV,LGA,MCI,152,1107,19,30,2013-06-05T23:00:00Z
2013,6,5,1924,1925,-1,2230,2253,-23,DL,1643,N651DL,JFK,SEA,310,2422,19,25,2013-06-05T23:00:00Z
2013,6,5,2015,2020,-5,2339,3,-24,B6,649,N594JB,JFK,SFO,333,2586,20,20,2013-06-06T00:00:00Z
2013,6,5,2034,2030,4,2221,2227,-6,EV,4247,N12967,EWR,DTW,83,488,20,30,2013-06-06T00:00:00Z
2013,6,5,2035,2030,5,5,28,-23,UA,1071,N33266,EWR,BQN,191,1585,20,30,2013-06-06T00:00:00Z
2013,6,5,2116,2120,-4,2340,2354,-14,B6,97,N760JB,JFK,DEN,219,1626,21,20,2013-06-06T01:00:00Z
2013,6,5,2137,2000,97,24,2237,107,DL,1147,N905DE,LGA,ATL,115,762,20,0,2013-06-06T00:00:00Z
2013,6,5,2156,2159,-3,2304,2313,-9,EV,3813,N14950,EWR,BTV,47,266,21,59,2013-06-06T01:00:00Z
2013,6,6,551,600,-9,841,854,-13,B6,371,N606JB,LGA,FLL,147,1076,6,0,2013-06-06T10:00:00Z
2013,6,6,623,630,-7,912,916,-4,B6,27,N592JB,JFK,TPA,147,1005,6,30,2013-06-06T10:00:00Z
2013,6,6,630,630,0,817,835,-18,US,1100,N185UW,LGA,CLT,88,544,6,30,2013-06-06T10:00:00Z
2013,6,6,653,700,-7,801,807,-6,US,2163,N748UW,LGA,DCA,41,214,7,0,2013-06-06T11:00:00Z
2013,6,6,655,700,-5,927,945,-18,AA,1949,N3ENAA,JFK,LAS,308,2248,7,0,2013-06-06T11:00:00Z
2013,6,6,711,720,-9,1010,953,17,UA,316,N562UA,LGA,IAH,197,1416,7,20,2013-06-06T11:00:00Z
2013,6,6,749,745,4,902,856,6,EV,5963,N11544,EWR,ALB,31,143,7,45,2013-06-06T11:00:00Z
2013,6,6,844,848,-4,1055,1050,5,EV,4486,N12569,EWR,CVG,98,569,8,48,2013-06-06T12:00:00Z
2013,6,6,854,900,-6,1007,1022,-15,US,2167,N755US,LGA,DCA,51,214,9,0,2013-06-06T13:00:00Z
2013,6,6,1027,1030,-3,1330,1345,-15,VX,187,N530VA,EWR,SFO,332,2565,10,30,2013-06-06T14:00:00Z
2013,6,6,1200,1210,-10,1522,1510,12,B6,143,N644JB,JFK,RSW,170,1074,12,10,2013-06-06T16:00:00Z
2013,6,6,1222,1230,-8,1445,1454,-9,EV,4679,N11565,EWR,JAX,125,820,12,30,2013-06-06T16:00:00Z
2013,6,6,1250,1205,45,1528,1425,63,MQ,4658,N517MQ,LGA,ATL,126,762,12,5,2013-06-06T16:00:00Z
2013,6,6,1514,1445,29,1656,1625,31,AA,2223,N471AA,LGA,STL,137,888,14,45,2013-06-06T18:00:00Z
2013,6,6,1556,1600,-4,1707,1718,-11,US,2134,N953UW,LGA,BOS,34,184,16,0,2013-06-06T20:00:00Z
2013,6,6,1617,1621,-4,1715,1742,-27,UA,1160,N78524,EWR,BOS,35,200,16,21,2013-06-06T20:00:00Z
2013,6,6,1625,1629,-4,1813,1823,-10,EV,5818,N11535,EWR,MEM,143,946,16,29,2013-06-06T20:00:00Z
2013,6,6,1629,1632,-3,1926,1956,-30,B6,675,N646JB,JFK,LAX,326,2475,16,32,2013-06-06T20:00:00Z
2013,6,6,1646,1630,16,1956,1959,-3,VX,27,N842VA,JFK,SFO,325,2586,16,30,2013-06-06T20:00:00Z
2013,6,6,1744,1648,56,1923,1816,67,EV,4300,N13965,EWR,RIC,61,277,16,48,2013-06-06T20:00:00Z
2013,6,6,1757,1729,28,1949,1930,19,EV,4382,N15983,EWR,DTW,79,488,17,29,2013-06-06T21:00:00Z
2013,6,6,1800,1805,-5,2119,2128,-9,B6,217,N633JB,JFK,LGB,320,2465,18,5,2013-06-06T22:00:00Z
2013,6,6,1813,1725,48,2113,2020,53,AA,1901,N3DMAA,JFK,IAH,207,1417,17,25,2013-06-06T21:00:00Z
2013,6,6,1846,1855,-9,2035,2050,-15,MQ,4649,N517MQ,LGA,MSP,139,1020,18,55,2013-06-06T22:00:00Z
2013,6,6,1857,1900,-3,2017,2016,1,US,2187,N748UW,LGA,DCA,46,214,19,0,2013-06-06T23:00:00Z
2013,6,6,1909,1910,-1,2156,2240,-44,AA,21,N339AA,JFK,LAX,323,2475,19,10,2013-06-06T23:00:00Z
2013,6,6,1925,1929,-4,2209,2229,-20,AA,2075,N468AA,EWR,DFW,192,1372,19,29,2013-06-06T23:00:00Z
2013,6,6,1938,1925,13,2236,2219,17,DL,1485,N907DL,LGA,MCO,140,950,19,25,2013-06-06T23:00:00Z
2013,6,6,1939,1947,-8,2056,2104,-8,EV,4312,N13956,EWR,DCA,41,199,19,47,2013-06-06T23:00:00Z
2013,6,6,1946,1939,7,2255,2318,-23,UA,1666,N75429,EWR,SFO,332,2565,19,39,2013-06-06T23:00:00Z
2013,6,6,1947,1955,-8,2228,2230,-2,EV,4204,N16170,EWR,OKC,195,1325,19,55,2013-06-06T23:00:00Z
2013,6,6,1951,1903,48,2112,2025,47,EV,4191,N13550,EWR,BNA,113,748,19,3,2013-06-06T23:00:00Z
2013,6,6,2046,2029,17,2334,2313,21,UA,350,N437UA,EWR,IAH,187,1400,20,29,2013-06-07T00:00:00Z
2013,6,6,2052,2100,-8,2201,2212,-11,US,2191,N755US,LGA,DCA,49,214,21,0,2013-06-07T01:00:00Z
2013,6,6,NA,759,NA,NA,1028,NA,DL,2047,N623DL,LGA,ATL,NA,762,7,59,2013-06-06T11:00:00Z
2013,6,7,658,700,-2,942,955,-13,UA,1209,N37273,EWR,LAX,323,2454,7,0,2013-06-07T11:00:00Z
2013,6,7,842,730,72,1159,1050,69,AA,33,N324AA,JFK,LAX,343,2475,7,30,2013-06-07T11:00:00Z
2013,6,7,852,820,32,1033,940,53,MQ,4655,N514MQ,LGA,BNA,114,764,8,20,2013-06-07T12:00:00Z
2013,6,7,1017,1021,-4,1314,1306,8,B6,57,N519JB,JFK,PBI,147,1028,10,21,2013-06-07T14:00:00Z
2013,6,7,1029,1030,-1,1240,1243,-3,DL,2343,N305DQ,EWR,ATL,108,746,10,30,2013-06-07T14:00:00Z
2013,6,7,1059,1055,4,1337,1403,-26,DL,1275,N3758Y,JFK,SLC,256,1990,10,55,2013-06-07T14:00:00Z
2013,6,7,1112,1120,-8,1208,1226,-18,B6,1174,N329JB,EWR,BOS,36,200,11,20,2013-06-07T15:00:00Z
2013,6,7,1335,1340,-5,1628,1640,-12,AA,753,N3HJAA,LGA,DFW,200,1389,13,40,2013-06-07T17:00:00Z
2013,6,7,1540,1545,-5,1745,1802,-17,DL,1942,N325NB,EWR,ATL,104,746,15,45,2013-06-07T19:00:00Z
2013,6,7,1547,1545,2,1844,1823,21,DL,2143,N3760C,JFK,ATL,118,760,15,45,2013-06-07T19:00:00Z
2013,6,7,1547,1550,-3,1712,1724,-12,UA,1638,N73278,EWR,CLE,65,404,15,50,2013-06-07T19:00:00Z
2013,6,7,1547,1550,-3,1832,1900,-28,AA,763,N3FPAA,LGA,DFW,196,1389,15,50,2013-06-07T19:00:00Z
2013,6,7,1629,1555,34,1728,1715,13,MQ,3695,N1EAMQ,EWR,ORD,102,719,15,55,2013-06-07T19:00:00Z
2013,6,7,1728,1731,-3,1957,2044,-47,B6,359,N509JB,JFK,BUR,307,2465,17,31,2013-06-07T21:00:00Z
2013,6,7,1731,1545,106,1917,1745,92,MQ,4146,N651MQ,JFK,CMH,82,483,15,45,2013-06-07T19:00:00Z
2013,6,7,1830,1730,60,2041,1858,103,B6,1307,N249JB,JFK,IAD,70,228,17,30,2013-06-07T21:00:00Z
2013,6,7,1857,1900,-3,2127,2135,-8,DL,947,N663DN,LGA,ATL,108,762,19,0,2013-06-07T23:00:00Z
2013,6,7,1902,1730,92,2323,2039,164,B6,83,N519JB,JFK,SEA,323,2422,17,30,2013-06-07T21:00:00Z
2013,6,7,1908,1815,53,2015,1945,30,WN,2603,N234WN,LGA,BNA,107,764,18,15,2013-06-07T22:00:00Z
2013,6,7,1946,1945,1,2059,2125,-26,AA,361,N541AA,LGA,ORD,111,733,19,45,2013-06-07T23:00:00Z
2013,6,7,1951,1930,21,2235,2230,5,AA,791,N3JJAA,LGA,DFW,196,1389,19,30,2013-06-07T23:00:00Z
2013,6,7,2224,2100,84,109,5,64,DL,2363,N194DN,JFK,LAX,289,2475,21,0,2013-06-08T01:00:00Z
2013,6,7,2318,2225,53,18,2337,41,EV,5215,N744EV,LGA,SYR,39,198,22,25,2013-06-08T02:00:00Z
2013,6,7,NA,2130,NA,NA,22,NA,B6,29,N637JB,JFK,TPA,NA,1005,21,30,2013-06-08T01:00:00Z
2013,6,7,NA,1524,NA,NA,1642,NA,EV,3267,N12957,EWR,ORF,NA,284,15,24,2013-06-07T19:00:00Z
2013,6,8,617,610,7,929,924,5,UA,303,N554UA,JFK,SFO,345,2586,6,10,2013-06-08T10:00:00Z
2013,6,8,655,655,0,857,912,-15,UA,261,N493UA,EWR,PHX,270,2133,6,55,2013-06-08T10:00:00Z
2013,6,8,714,715,-1,854,909,-15,DL,831,N363NB,LGA,DTW,75,502,7,15,2013-06-08T11:00:00Z
2013,6,8,747,750,-3,1136,1155,-19,AA,655,N5FPAA,JFK,STT,202,1623,7,50,2013-06-08T11:00:00Z
2013,6,8,752,759,-7,1111,1109,2,AA,2267,N3FDAA,LGA,MIA,178,1096,7,59,2013-06-08T11:00:00Z
2013,6,8,815,820,-5,913,930,-17,AA,1838,N3KNAA,JFK,BOS,37,187,8,20,2013-06-08T12:00:00Z
2013,6,8,1030,1030,0,1319,1345,-26,VX,187,N522VA,EWR,SFO,329,2565,10,30,2013-06-08T14:00:00Z
2013,6,8,1134,1135,-1,1228,1242,-14,B6,1191,N249JB,JFK,ACK,39,199,11,35,2013-06-08T15:00:00Z
2013,6,8,1139,1140,-1,1445,1455,-10,AA,2099,N3FJAA,LGA,MIA,165,1096,11,40,2013-06-08T15:00:00Z
2013,6,8,1320,1330,-10,1633,1622,11,B6,431,N584JB,LGA,SRQ,174,1047,13,30,2013-06-08T17:00:00Z
2013,6,8,1323,1325,-2,1501,1524,-23,EV,5596,N755EV,LGA,MEM,136,963,13,25,2013-06-08T17:00:00Z
2013,6,8,1329,1300,29,1439,1425,14,UA,1172,N18112,EWR,ORD,107,719,13,0,2013-06-08T17:00:00Z
2013,6,8,1341,1345,-4,1506,1520,-14,MQ,4605,N3AEMQ,LGA,RDU,68,431,13,45,2013-06-08T17:00:00Z
2013,6,8,1447,1410,37,1633,1605,28,MQ,4577,N544MQ,LGA,CLT,87,544,14,10,2013-06-08T18:00:00Z
2013,6,8,1449,1455,-6,1802,1804,-2,UA,471,N833UA,EWR,RSW,176,1068,14,55,2013-06-08T18:00:00Z
2013,6,8,1459,1500,-1,1723,1800,-37,AA,883,N542AA,EWR,DFW,185,1372,15,0,2013-06-08T19:00:00Z
2013,6,8,1553,1545,8,1819,1819,0,DL,2143,N337NB,JFK,ATL,117,760,15,45,2013-06-08T19:00:00Z
2013,6,8,1555,1600,-5,1914,1948,-34,DL,2065,N704X,JFK,SFO,347,2586,16,0,2013-06-08T20:00:00Z
2013,6,8,1628,1640,-12,1812,1845,-33,MQ,4540,N725MQ,LGA,DTW,76,502,16,40,2013-06-08T20:00:00Z
2013,6,8,1802,1700,62,1905,1830,35,MQ,4410,N822MQ,JFK,DCA,40,213,17,0,2013-06-08T21:00:00Z
2013,6,8,1852,1900,-8,2105,2131,-26,DL,947,N6712B,LGA,ATL,107,762,19,0,2013-06-08T23:00:00Z
2013,6,8,1923,1910,13,2140,2148,-8,DL,2457,N378NW,JFK,MSY,165,1182,19,10,2013-06-08T23:00:00Z
2013,6,8,2124,2019,65,2400,2249,71,B6,179,N506JB,JFK,PHX,287,2153,20,19,2013-06-09T00:00:00Z
2013,6,9,702,600,62,752,655,57,US,1911,N950UW,LGA,PHL,28,96,6,0,2013-06-09T10:00:00Z
2013,6,9,733,730,3,843,905,-22,UA,1089,N26226,LGA,ORD,108,733,7,30,2013-06-09T11:00:00Z
2013,6,9,815,820,-5,916,930,-14,AA,1838,N3BPAA,JFK,BOS,36,187,8,20,2013-06-09T12:00:00Z
2013,6,9,823,829,-6,1008,1034,-26,MQ,4478,N735MQ,LGA,DTW,80,502,8,29,2013-06-09T12:00:00Z
2013,6,9,928,918,10,1202,1204,-2,B6,183,N665JB,JFK,MCO,129,944,9,18,2013-06-09T13:00:00Z
2013,6,9,935,945,-10,1208,1240,-32,B6,393,N510JB,LGA,MCO,131,950,9,45,2013-06-09T13:00:00Z
2013,6,9,1158,1200,-2,1424,1434,-10,DL,1947,N664DN,LGA,ATL,114,762,12,0,2013-06-09T16:00:00Z
2013,6,9,1207,1211,-4,1353,1415,-22,EV,4640,N16951,EWR,DAY,83,533,12,11,2013-06-09T16:00:00Z
2013,6,9,1211,1150,21,1314,1305,9,MQ,3697,N503MQ,EWR,ORD,105,719,11,50,2013-06-09T15:00:00Z
2013,6,9,1254,1259,-5,1529,1530,-1,DL,781,N313US,LGA,ATL,110,762,12,59,2013-06-09T16:00:00Z
2013,6,9,1325,1330,-5,1526,1536,-10,EV,4395,N16919,EWR,IND,101,645,13,30,2013-06-09T17:00:00Z
2013,6,9,1331,1338,-7,1446,1459,-13,B6,36,N368JB,JFK,ROC,52,264,13,38,2013-06-09T17:00:00Z
2013,6,9,1410,1415,-5,1611,1610,1,MQ,4588,N519MQ,LGA,MSP,144,1020,14,15,2013-06-09T18:00:00Z
2013,6,9,1542,1545,-3,1854,1901,-7,DL,141,N339NW,JFK,FLL,153,1069,15,45,2013-06-09T19:00:00Z
2013,6,9,1558,1520,38,1849,1745,64,MQ,4669,N514MQ,LGA,ATL,115,762,15,20,2013-06-09T19:00:00Z
2013,6,9,1632,1629,3,1930,1927,3,B6,985,N629JB,LGA,TPA,151,1010,16,29,2013-06-09T20:00:00Z
2013,6,9,1725,1730,-5,2123,2039,44,B6,83,N646JB,JFK,SEA,339,2422,17,30,2013-06-09T21:00:00Z
2013,6,9,1735,1655,40,2013,1922,51,EV,4705,N14972,EWR,ATL,121,746,16,55,2013-06-09T20:00:00Z
2013,6,9,1815,1815,0,2103,2105,-2,UA,1218,N14230,EWR,DFW,189,1372,18,15,2013-06-09T22:00:00Z
2013,6,9,1847,1815,32,2141,2131,10,UA,429,N824UA,EWR,SNA,318,2434,18,15,2013-06-09T22:00:00Z
2013,6,9,1925,1925,0,2229,2243,-14,DL,2139,N996DL,LGA,MIA,152,1096,19,25,2013-06-09T23:00:00Z
2013,6,9,1957,1830,87,2120,2017,63,UA,691,N844UA,LGA,ORD,110,733,18,30,2013-06-09T22:00:00Z
2013,6,10,558,600,-2,845,900,-15,UA,1691,N21108,JFK,LAX,320,2475,6,0,2013-06-10T10:00:00Z
2013,6,10,612,610,2,737,725,12,WN,273,N8302F,LGA,MDW,119,725,6,10,2013-06-10T10:00:00Z
2013,6,10,653,659,-6,946,951,-5,B6,49,N509JB,JFK,PBI,141,1028,6,59,2013-06-10T10:00:00Z
2013,6,10,653,700,-7,746,806,-20,US,2116,N952UW,LGA,BOS,31,184,7,0,2013-06-10T11:00:00Z
2013,6,10,702,700,2,1000,1006,-6,DL,2003,N948DL,LGA,MIA,150,1096,7,0,2013-06-10T11:00:00Z
2013,6,10,727,730,-3,1116,1128,-12,B6,215,N629JB,EWR,SJU,206,1608,7,30,2013-06-10T11:00:00Z
2013,6,10,736,750,-14,1023,1035,-12,B6,983,N630JB,LGA,TPA,140,1010,7,50,2013-06-10T11:00:00Z
2013,6,10,743,740,3,1052,1055,-3,VX,11,N844VA,JFK,SFO,344,2586,7,40,2013-06-10T11:00:00Z
2013,6,10,802,630,92,920,801,79,EV,4422,N18120,EWR,PIT,56,319,6,30,2013-06-10T10:00:00Z
2013,6,10,830,831,-1,1122,1121,1,UA,355,N441UA,EWR,MCO,149,937,8,31,2013-06-10T12:00:00Z
